Item Name,Category,Version,Version_clean,return_probability,risk_category,Final_Revenue_Abs,is_return,Date
MTW,Product C,37 / B / 33,37,0.9998037924361239,High,33.75,1,2019-01-25
JYJ,Product H,34 / B / 32,34,0.9998036889034827,High,33.0,1,2019-01-21
RIH,Product P,40 / B / FtO,40,0.9998010369651567,High,36.66,1,2019-02-12
LPZ,Product P,40 / B / 30,40,0.9998006200872583,High,36.67,1,2019-01-22
RIH,Product P,40 / B / 34,40,0.9998006200872583,High,36.67,1,2019-01-25
FTU,Product N,S / Sl / Sh,S,0.9997998938203486,High,39.33,1,2018-12-19
FTU,Product N,S / Sl / Re,S,0.9997998938203486,High,39.33,1,2018-12-19
YQX,Product N,S / Sl / Re,S,0.9997998938203486,High,39.33,1,2019-01-21
OHR,Product N,S / Sl / Re,S,0.9997998938203486,High,39.33,1,2018-12-19
OHR,Product D,36 / B / FtO,36,0.9997990334812245,High,33.0,1,2019-01-29
YQX,Product N,M+ / St / Re,M+,0.9997988328939257,High,38.75,1,2019-01-25
FTU,Product N,M+ / St / Re,M+,0.9997988328939257,High,38.75,1,2019-01-25
JYJ,Product H,34 / B / FtO,34,0.9997971986278347,High,32.5,1,2019-02-21
LPZ,Product N,L / Sl / Lo,L,0.99979459342159,High,36.87,1,2018-11-06
CRH,Product N,L / Sl / Re,L,0.99979459342159,High,36.87,1,2018-11-06
YQX,Product N,XL / Sl / Lo,XL,0.9997931062577209,High,39.33,1,2019-01-16
YQX,Product N,XL / Sl / Lo,XL,0.9997931062577209,High,39.33,1,2018-12-12
YQX,Product N,XL / St / Lo,XL,0.9997931062577209,High,39.33,1,2019-01-15
LPZ,Product P,33 / B / 33,33,0.9997929630635979,High,33.0,1,2019-01-23
TSH,Product N,L / St / Sh,L,0.9997926995076879,High,36.75,1,2019-03-18
YQX,Product N,L / St / Sh,L,0.9997926995076879,High,36.75,1,2019-04-18
VTH,Product Q,33 / C / 29,33,0.9997907109363094,High,33.0,1,2019-01-28
VTH,Product Q,33 / B / 34,33,0.9997907109363094,High,33.0,1,2019-04-09
OVT,Product Q,33 / C / FtO,33,0.9997907109363094,High,33.0,1,2019-01-28
OHR,Product D,32 / A / FtO,32,0.9997896855247737,High,30.25,1,2019-01-22
TSH,Product N,L+ / Sl / Lo,L+,0.9997884793319753,High,36.96,1,2019-03-21
OHR,Product D,32 / A / FtO,32,0.9997881901576069,High,30.12,1,2019-01-21
OHR,Product N,L+ / Sl / Re,L+,0.9997871811376042,High,36.88,1,2018-11-19
OHR,Product N,XXL / St / Re,XXL,0.9997860885115505,High,39.33,1,2018-12-19
FTU,Product N,XXL / Sl / Re,XXL,0.9997860885115505,High,39.33,1,2019-01-16
JAF,Product W,30 / A / FtO,30,0.9997860264214086,High,31.96,1,2019-01-23
LPZ,Product P,34 / C / 31,34,0.9997859404613848,High,33.0,1,2019-01-23
LPZ,Product P,34 / B / 31,34,0.9997859404613848,High,33.0,1,2019-02-03
LPZ,Product P,34 / B / 33,34,0.9997859404613848,High,33.0,1,2019-01-23
YQX,Product N,L+ / St / Re,L+,0.9997856679676902,High,36.75,1,2019-04-04
VTH,Product Q,34 / A / 31,34,0.9997836119594584,High,33.0,1,2019-01-28
OVT,Product Q,34 / B / FtO,34,0.9997836119594584,High,33.0,1,2019-01-25
OVT,Product Q,34 / B / FtO,34,0.9997836119594584,High,33.0,1,2019-01-21
YQX,Product N,XXL / St / Re,XXL,0.9997812468536911,High,39.0,1,2019-01-16
TSH,Product N,M / Sl / Re,M,0.9997804225190292,High,36.87,1,2018-11-13
YQX,Product N,M / Sl / Lo,M,0.9997799624581563,High,36.88,1,2018-11-06
OHR,Product N,M / Sl / Re,M,0.9997799624581563,High,36.88,1,2018-11-13
TSH,Product N,XL / St / Lo,XL,0.9997786090760428,High,38.31,1,2019-04-05
OHR,Product N,M / St / Sh,M,0.9997783979738646,High,36.75,1,2019-04-18
BKT,Product Q,34 / C / FtO,34,0.9997764580648459,High,32.5,1,2019-02-21
VTH,Product Q,35 / C / 29,35,0.999776272242866,High,33.0,1,2019-03-25
RJF,Product T,30 / B / 9,30,0.9997749436270937,High,30.83,1,2019-02-05
RJF,Product T,30 / B / 9,30,0.9997744720893829,High,30.84,1,2019-01-30
YQX,Product N,M / Sl / Sh,M,0.999774030853343,High,36.45,1,2019-04-16
LPZ,Product N,M+ / St / Lo,M+,0.9997724989814429,High,36.88,1,2018-11-06
FTU,Product N,M+ / Sl / Re,M+,0.9997724989814429,High,36.88,1,2018-11-13
OHR,Product D,34 / B / FtO,34,0.9997723200061919,High,30.07,1,2019-01-22
RIH,Product P,36 / B / 33,36,0.9997711727318273,High,33.0,1,2019-01-22
LPZ,Product P,36 / A / 33,36,0.9997711727318273,High,33.0,1,2019-02-05
TSH,Product N,XXL / St / Re,XXL,0.9997710997043282,High,38.31,1,2019-04-05
YQX,Product N,M+ / St / Sh,M+,0.9997708814434036,High,36.75,1,2019-04-18
TSH,Product N,M+ / St / Re,M+,0.9997708814434036,High,36.75,1,2019-03-28
FTU,Product N,M+ / Sl / Lo,M+,0.9997708814434036,High,36.75,1,2019-04-12
FTU,Product N,M+ / St / Sh,M+,0.9997708814434036,High,36.75,1,2019-04-18
OHR,Product N,M+ / St / Sh,M+,0.9997708814434036,High,36.75,1,2019-04-18
TSH,Product N,M+ / Sl / Re,M+,0.9997708814434036,High,36.75,1,2019-04-02
LPZ,Product P,32 / B / 32,32,0.9997688560983308,High,30.78,1,2019-01-16
LPZ,Product P,32 / C / 32,32,0.9997683718089954,High,30.79,1,2019-01-16
RJF,Product T,31 / A / 9,31,0.9997673099557381,High,30.83,1,2019-02-20
RJF,Product T,31 / A / 9,31,0.9997673099557381,High,30.83,1,2019-01-23
LPZ,Product P,32 / B / 29,32,0.9997652025194551,High,30.56,1,2019-01-22
RIH,Product P,32 / C / FtO,32,0.9997651571389,High,30.55,1,2019-01-22
RJF,Product T,36 / B / 9,36,0.9997641412999808,High,33.2,1,2019-01-15
OHR,Product N,S / Sl / Sh,S,0.999763110019771,High,36.75,1,2019-04-24
RJF,Product T,32 / B / 9,32,0.9997594174207252,High,30.83,1,2019-02-05
RJF,Product T,32 / A / 9,32,0.9997594174207252,High,30.83,1,2019-01-25
RJF,Product T,32 / A / 9,32,0.9997594174207252,High,30.83,1,2019-01-29
RJF,Product T,32 / B / 9,32,0.9997594174207252,High,30.83,1,2019-02-19
RIH,Product P,35 / B / 34,35,0.9997584581042969,High,31.67,1,2019-01-23
JYJ,Product U,32 / A / 9,32,0.9997577306976597,High,30.91,1,2019-01-10
TSH,Product N,XL / St / Lo,XL,0.999755075063448,High,36.75,1,2019-04-05
YQX,Product N,XL / St / Re,XL,0.999755075063448,High,36.75,1,2019-03-15
OHR,Product N,XL / Sl / Re,XL,0.999755075063448,High,36.75,1,2019-04-11
CLH,Product D,35 / A / FtO,35,0.999754521037123,High,99.0,1,2018-11-07
YQX,Product N,M / Sl / Sh,M,0.9997539477695214,High,35.12,1,2019-04-18
RJF,Product P,28 / B / FtO,28,0.9997527986241376,High,95.0,1,2019-01-21
RJF,Product T,33 / B / 9,33,0.999751257248088,High,30.83,1,2019-04-10
RJF,Product T,33 / A / 9,33,0.999751257248088,High,30.83,1,2019-02-14
RJF,Product T,33 / A / 9,33,0.999751257248088,High,30.83,1,2019-01-28
RJF,Product T,33 / A / 9,33,0.999751257248088,High,30.83,1,2019-01-17
RJF,Product T,33 / A / 9,33,0.999751257248088,High,30.83,1,2019-01-17
YQX,Product N,L / St / Sh,L,0.9997504253796389,High,33.89,1,2019-04-12
OHR,Product N,XXL / St / Re,XXL,0.9997490810881556,High,36.87,1,2018-12-13
WHX,Product D,30 / A / FtO,30,0.9997479350815216,High,89.0,1,2019-02-26
OUT,Product W,30 / A / FtO,30,0.9997475609746084,High,99.0,1,2018-11-19
YQX,Product N,L / St / Re,L,0.9997474502339465,High,33.75,1,2019-04-02
FTU,Product N,XXL / St / Re,XXL,0.9997467676423698,High,36.75,1,2019-03-26
YQX,Product N,XXL / St / Re,XXL,0.9997467676423698,High,36.75,1,2019-03-18
FTU,Product N,XXL / St / Re,XXL,0.9997467676423698,High,36.75,1,2019-03-18
TSH,Product N,XXL / St / Re,XXL,0.9997467676423698,High,36.75,1,2019-03-18
OHR,Product D,34 / B / FtO,34,0.9997455003772602,High,28.33,1,2019-01-24
OHR,Product D,34 / B / FtO,34,0.9997455003772602,High,28.33,1,2019-03-12
KNB,Product P,30 / C / 32,30,0.9997444140099998,High,95.0,1,2019-01-17
BKT,Product Q,40 / A / 31,40,0.9997443385730693,High,33.0,1,2019-02-13
RJF,Product T,34 / B / 9,34,0.9997428203667702,High,30.83,1,2019-01-18
RJF,Product T,34 / B / 9,34,0.9997428203667702,High,30.83,1,2019-01-29
RJF,Product T,34 / B / 9,34,0.9997428203667702,High,30.83,1,2019-02-15
RJF,Product T,34 / B / 9,34,0.9997428203667702,High,30.83,1,2019-01-18
RJF,Product T,34 / B / 9,34,0.9997428203667702,High,30.83,1,2019-01-29
YQX,Product U,28 / B / 9,28,0.9997411007517248,High,28.33,1,2019-01-21
BKT,Product U,28 / B / 9,28,0.9997411007517248,High,28.33,1,2019-01-21
LPZ,Product P,34 / A / FtO,34,0.9997408069212796,High,30.08,1,2019-01-29
BKT,Product U,28 / B / 7,28,0.9997405583248822,High,28.34,1,2019-03-12
RIH,Product U,28 / B / 9,28,0.9997405583248822,High,28.34,1,2019-01-21
MTW,Product C,38 / C / FtO,38,0.9997392012480097,High,29.86,1,2019-02-25
OHR,Product N,M+ / St / Sh,M+,0.9997382477264577,High,34.71,1,2019-04-16
WHX,Product P,31 / A / FtO,31,0.9997357450804052,High,95.0,1,2019-02-14
YQX,Product N,L+ / St / Lo,L+,0.9997336871879673,High,33.44,1,2019-04-17
KNB,Product U,35 / C / 11,35,0.9997322332045372,High,30.91,1,2019-01-17
BKT,Product U,30 / A / 11,30,0.9997317586537918,High,28.34,1,2019-02-03
EYV,Product H,31 / A / FtO,31,0.9997278601059705,High,89.0,1,2018-12-10
QID,Product H,31 / A / FtO,31,0.9997278601059705,High,89.0,1,2018-11-20
NWB,Product H,31 / A / FtO,31,0.9997278601059705,High,89.0,1,2018-11-20
KNB,Product H,31 / A / 31,31,0.9997278601059705,High,89.0,1,2019-02-26
XEB,Product P,32 / A / FtO,32,0.9997267821996335,High,95.0,1,2019-03-25
KNB,Product P,32 / A / FtO,32,0.9997267821996335,High,95.0,1,2019-03-25
LPZ,Product N,L / St / Re,L,0.999726682800681,High,32.5,1,2019-01-25
KDP,Product N,L / Sl / Lo,L,0.999726682800681,High,32.5,1,2019-03-05
LPZ,Product N,L / Sl / Re,L,0.999726682800681,High,32.5,1,2019-01-25
OVT,Product N,L / Sl / Lo,L,0.999726682800681,High,32.5,1,2019-01-15
YQX,Product N,M+ / St / Sh,M+,0.9997241592546606,High,33.89,1,2019-04-12
YQX,Product N,M+ / Sl / Sh,M+,0.9997235279203653,High,33.89,1,2019-04-12
AYN,Product U,31 / C / 9,31,0.9997232404367776,High,28.33,1,2019-01-16
KNB,Product U,31 / C / 9,31,0.9997232404367776,High,28.33,1,2019-01-16
OVT,Product U,31 / A / 9,31,0.9997232404367776,High,28.33,1,2019-01-21
BKT,Product U,31 / B / 11,31,0.9997232404367776,High,28.33,1,2019-01-23
DPR,DPR,100,100,0.9997231314032349,High,75.0,1,2018-12-19
RIH,Product P,32 / A / 31,32,0.9997229460415483,High,28.03,1,2019-01-29
OVT,Product U,31 / A / 9,31,0.999722660600685,High,28.34,1,2019-03-11
CRH,Product U,31 / A / 11,31,0.999722660600685,High,28.34,1,2019-01-18
YQX,Product N,M+ / St / Sh,M+,0.9997208710814242,High,33.75,1,2019-04-08
JAF,Product W,34 / B / FtO,34,0.9997196944111837,High,29.86,1,2019-01-03
YQX,Product H,32 / B / FtO,32,0.9997186298614138,High,89.0,1,2019-02-28
QID,Product H,32 / A / FtO,32,0.9997186298614138,High,89.0,1,2019-01-16
NMA,Product H,32 / A / FtO,32,0.9997186298614138,High,89.0,1,2019-02-28
KDP,Product N,L+ / Sl / Re,L+,0.9997180034413862,High,32.49,1,2019-03-14
WHX,Product P,33 / A / FtO,33,0.9997175154057579,High,95.0,1,2019-02-14
OTH,Product P,33 / B / FtO,33,0.9997175154057579,High,95.0,1,2019-03-29
LPZ,Product N,L+ / Sl / Re,L+,0.9997174126364202,High,32.5,1,2019-01-10
OHR,Product N,M+ / St / Sh,M+,0.9997153155896542,High,33.44,1,2019-03-13
CRH,Product U,32 / A / 9,32,0.9997138535504624,High,28.33,1,2019-03-05
JYJ,Product U,32 / A / 11,32,0.9997138535504624,High,28.33,1,2019-01-25
OVT,Product U,32 / A / 9,32,0.9997138535504624,High,28.33,1,2019-01-21
KNB,Product U,32 / C / 11,32,0.9997138535504624,High,28.33,1,2019-02-08
JYJ,Product U,32 / A / 11,32,0.9997132540536423,High,28.34,1,2019-01-21
WHX,Product D,34 / B / FtO,34,0.99971195788644,High,89.0,1,2019-01-28
YQX,Product N,M / Sl / Lo,M,0.9997113814923806,High,32.66,1,2019-04-16
YQX,Product N,M / Sl / Re,M,0.9997107768179243,High,32.67,1,2019-04-16
KNB,Product P,34 / A / FtO,34,0.9997079343996272,High,95.0,1,2019-02-25
KNB,Product P,34 / A / 28,34,0.9997079343996272,High,95.0,1,2018-12-04
WHX,Product P,34 / A / 28,34,0.9997079343996272,High,95.0,1,2018-12-04
RJF,Product P,34 / A / FtO,34,0.9997079343996272,High,95.0,1,2019-03-12
OVT,Product N,M / St / Sh,M,0.9997078281456891,High,32.5,1,2019-01-21
OVT,Product N,M / Sl / Sh,M,0.9997078281456891,High,32.5,1,2019-01-17
KDP,Product N,M / Sl / Re,M,0.9997078281456891,High,32.5,1,2019-01-04
OVT,Product H,34 / B / FtO,34,0.9997062239290958,High,26.81,1,2019-01-03
WHX,Product D,35 / B / FtO,35,0.9997021884425474,High,89.0,1,2018-12-10
YQX,Product N,M+ / Sl / Lo,M+,0.9997009673280429,High,32.67,1,2019-04-16
AYN,Product H,34 / A / FtO,34,0.9996992198454335,High,89.0,1,2019-02-25
RJF,Product T,40 / B / 9,40,0.9996961457529846,High,30.83,1,2019-04-02
RIH,Product P,28 / A / 31,28,0.99969326386897,High,24.92,1,2019-01-14
WHX,Product P,30 / A / FtO,30,0.9996929089414697,High,85.5,1,2019-01-21
KNB,Product P,30 / A / FtO,30,0.9996929089414697,High,85.5,1,2019-01-21
OHR,Product N,S / Sl / Sh,S,0.9996908252357339,High,32.67,1,2019-04-10
YQX,Product N,S / Sl / Sh,S,0.9996907654843328,High,32.66,1,2019-04-17
QID,Product H,35 / B / 31,35,0.9996890185033556,High,89.0,1,2018-12-10
KNB,Product P,36 / B / FtO,36,0.9996877867991546,High,95.0,1,2019-01-15
OVT,Product N,S / Sl / Sh,S,0.9996876732177769,High,32.5,1,2019-01-16
JYJ,Product N,S / Sl / Sh,S,0.9996876732177769,High,32.5,1,2019-01-16
JYJ,Product N,S / Sl / Sh,S,0.9996876732177769,High,32.5,1,2019-01-16
YQX,Product H,30 / A / FtO,30,0.9996873918258165,High,80.1,1,2019-01-21
QID,Product H,30 / A / 30,30,0.9996873918258165,High,80.1,1,2019-01-21
YQX,Product H,30 / A / 29,30,0.9996873918258165,High,80.1,1,2019-01-21
RJF,Product T,34 / A / 9,34,0.9996854840362053,High,27.75,1,2019-01-22
KNB,Product P,31 / A / FtO,31,0.9996824936250253,High,85.5,1,2019-01-21
FTU,Product N,XL / St / Re,XL,0.9996802774935339,High,32.66,1,2019-04-18
ELV,Product H,36 / B / FtO,36,0.9996784712810464,High,89.0,1,2019-01-04
ELV,Product H,36 / B / FtO,36,0.9996784712810464,High,89.0,1,2018-12-20
QID,Product H,36 / C / FtO,36,0.9996784712810464,High,89.0,1,2019-01-18
YQX,Product H,36 / B / FtO,36,0.9996784712810464,High,89.0,1,2019-01-04
YQX,Product U,30 / B / 11,30,0.9996779229750912,High,25.5,1,2019-01-25
KDP,Product N,XL / St / Re,XL,0.999677755483978,High,32.49,1,2019-01-22
KNB,Product P,37 / A / FtO,37,0.9996771978159581,High,95.0,1,2018-11-27
KNB,Product P,34 / C / FtO,34,0.9996720294775836,High,89.0,1,2019-01-04
RJF,Product T,36 / A / 9,36,0.9996637882601447,High,27.75,1,2019-01-29
DPR,DPR,89,89,0.9996630427281608,High,89.0,1,2019-02-15
WHX,Product P,33 / B / FtO,33,0.9996605916360175,High,85.5,1,2019-04-30
NMA,Product D,34 / B / FtO,34,0.9996579039906596,High,80.1,1,2019-04-16
KNB,Product H,38 / B / FtO,38,0.9996562919210905,High,89.0,1,2018-11-30
QID,Product H,38 / C / FtO,38,0.9996562919210905,High,89.0,1,2018-12-28
YQX,Product H,33 / B / FtO,33,0.9996544941169795,High,80.1,1,2019-04-30
TSH,Product P,36 / B / FtO,36,0.9996494059116765,High,89.0,1,2019-01-29
WHX,Product P,36 / A / FtO,36,0.9996494059116765,High,89.0,1,2019-01-23
WHX,Product P,36 / B / FtO,36,0.9996494059116765,High,89.0,1,2018-12-20
DAL,Product P,36 / B / 32,36,0.9996494059116765,High,89.0,1,2019-01-04
VXH,Product P,36 / B / FtO,36,0.9996494059116765,High,89.0,1,2019-01-29
WHX,Product P,36 / B / FtO,36,0.9996494059116765,High,89.0,1,2019-01-29
RJF,Product P,36 / B / FtO,36,0.9996494059116765,High,89.0,1,2019-01-04
WHX,Product P,34 / A / FtO,34,0.999649080628899,High,85.5,1,2018-11-29
RJF,Product T,32 / A / 9,32,0.9996481515869217,High,25.0,1,2019-02-03
FMR,Product R,L / Sl / Re,L,0.9996459888819244,High,29.16,1,2019-03-27
RJK,Product R,L / Sl / Re,L,0.9996459888819244,High,29.16,1,2019-03-29
YQX,Product R,L / Sl / Lo,L,0.9996459888819244,High,29.16,1,2019-03-27
FTU,Product R,L / Sl / Re,L,0.9996459888819244,High,29.16,1,2019-04-16
XEB,Product R,L / Sl / Re,L,0.9996459888819244,High,29.16,1,2019-04-05
FTU,Product R,L / Sl / Re,L,0.9996459888819244,High,29.16,1,2019-03-28
XEB,Product R,L / St / Lo,L,0.9996452472543319,High,29.17,1,2019-03-27
FMR,Product R,L / St / Lo,L,0.9996452472543319,High,29.17,1,2019-04-25
FMR,Product R,L / St / Lo,L,0.9996452472543319,High,29.17,1,2019-04-10
FTU,Product R,L / Sl / Re,L,0.9996452472543319,High,29.17,1,2019-03-29
YQX,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-02
XEB,Product R,L / Sl / Re,L,0.9996452472543319,High,29.17,1,2019-04-01
FTU,Product R,L / St / Sh,L,0.9996452472543319,High,29.17,1,2019-04-30
FMR,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-03
XEB,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-30
YQX,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-12
FMR,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-12
FTU,Product R,L / Sl / Lo,L,0.9996452472543319,High,29.17,1,2019-03-25
YQX,Product R,L / Sl / Re,L,0.9996452472543319,High,29.17,1,2019-03-28
YQX,Product R,L / Sl / Lo,L,0.9996452472543319,High,29.17,1,2019-04-08
YQX,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-23
XEB,Product R,L / Sl / Re,L,0.9996452472543319,High,29.17,1,2019-04-03
XEB,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-01
FMR,Product R,L / Sl / Lo,L,0.9996452472543319,High,29.17,1,2019-03-27
YQX,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-30
YQX,Product R,L / St / Lo,L,0.9996452472543319,High,29.17,1,2019-03-27
FMR,Product R,L / Sl / Re,L,0.9996452472543319,High,29.17,1,2019-04-02
XEB,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-12
FTU,Product R,L / St / Re,L,0.9996452472543319,High,29.17,1,2019-04-12
YQX,Product U,33 / A / 7,33,0.9996440291548311,High,25.5,1,2019-01-30
KNB,Product U,33 / A / 7,33,0.9996440291548311,High,25.5,1,2019-02-08
YQX,Product H,34 / A / FtO,34,0.9996427763868956,High,80.1,1,2018-11-29
EYV,Product H,34 / A / FtO,34,0.9996427763868956,High,80.1,1,2018-11-29
YQX,Product H,34 / B / FtO,34,0.9996427763868956,High,80.1,1,2019-04-30
TSH,Product P,32 / A / FtO,32,0.9996356196996081,High,80.1,1,2018-11-02
RJK,Product R,L+ / Sl / Re,L+,0.9996339828049179,High,29.16,1,2019-04-27
FTU,Product R,L+ / Sl / Lo,L+,0.9996339828049179,High,29.16,1,2019-04-23
FTU,Product R,L+ / St / Lo,L+,0.9996339828049179,High,29.16,1,2019-04-30
RJK,Product R,L+ / St / Re,L+,0.9996339828049179,High,29.16,1,2019-04-27
XEB,Product R,L+ / St / Re,L+,0.9996332160346942,High,29.17,1,2019-04-01
XEB,Product R,L+ / St / Re,L+,0.9996332160346942,High,29.17,1,2019-03-27
FMR,Product R,L+ / Sl / Lo,L+,0.9996332160346942,High,29.17,1,2019-04-16
YQX,Product R,L+ / Sl / Re,L+,0.9996332160346942,High,29.17,1,2019-03-29
YQX,Product R,L+ / St / Re,L+,0.9996332160346942,High,29.17,1,2019-04-04
FTU,Product R,L+ / Sl / Re,L+,0.9996332160346942,High,29.17,1,2019-04-10
XEB,Product R,L+ / St / Re,L+,0.9996332160346942,High,29.17,1,2019-03-28
YQX,Product R,L+ / Sl / Lo,L+,0.9996332160346942,High,29.17,1,2019-04-02
FTU,Product R,L+ / Sl / Re,L+,0.9996332160346942,High,29.17,1,2019-04-05
XEB,Product R,L+ / Sl / Lo,L+,0.9996332160346942,High,29.17,1,2019-04-01
YQX,Product R,L+ / St / Lo,L+,0.9996332160346942,High,29.17,1,2019-04-30
YQX,Product N,XL / St / Re,XL,0.9996307347692273,High,30.41,1,2019-04-12
FTU,Product N,XL / St / Re,XL,0.9996299611972054,High,30.42,1,2019-04-12
JYJ,Product N,M+ / St / Lo,M+,0.9996268095092086,High,29.25,1,2019-02-03
KDP,Product N,M+ / St / Lo,M+,0.9996268095092086,High,29.25,1,2019-02-03
YQX,Product R,M / Sl / Sh,M,0.9996215697030774,High,29.16,1,2019-03-29
RJK,Product R,M / St / Re,M,0.9996215697030774,High,29.16,1,2019-04-02
FTU,Product R,M / Sl / Re,M,0.9996215697030774,High,29.16,1,2019-04-05
RJK,Product R,M / St / Re,M,0.9996215697030774,High,29.16,1,2019-03-29
RJK,Product R,M / Sl / Re,M,0.9996215697030774,High,29.16,1,2019-03-27
YQX,Product R,M / Sl / Re,M,0.9996215697030774,High,29.16,1,2019-04-02
YQX,Product R,M / St / Sh,M,0.9996215697030774,High,29.16,1,2019-03-26
XEB,Product R,M / St / Re,M,0.9996215697030774,High,29.16,1,2019-04-25
YQX,Product R,M / St / Re,M,0.9996215697030774,High,29.16,1,2019-04-02
RJK,Product R,M / Sl / Re,M,0.9996215697030774,High,29.16,1,2019-04-23
RJK,Product R,M / Sl / Sh,M,0.9996215697030774,High,29.16,1,2019-04-25
YQX,Product R,M / St / Sh,M,0.9996215697030774,High,29.16,1,2019-03-26
YQX,Product R,M / Sl / Re,M,0.9996215697030774,High,29.16,1,2019-04-03
FTU,Product R,M / Sl / Re,M,0.9996215697030774,High,29.16,1,2019-04-17
FTU,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-03-27
YQX,Product R,M / St / Lo,M,0.9996207769384845,High,29.17,1,2019-03-29
FTU,Product R,M / Sl / Sh,M,0.9996207769384845,High,29.17,1,2019-03-28
FTU,Product R,M / St / Re,M,0.9996207769384845,High,29.17,1,2019-04-17
RJK,Product R,M / St / Sh,M,0.9996207769384845,High,29.17,1,2019-04-18
YQX,Product R,M / St / Sh,M,0.9996207769384845,High,29.17,1,2019-04-17
YQX,Product R,M / St / Re,M,0.9996207769384845,High,29.17,1,2019-04-23
FMR,Product R,M / St / Sh,M,0.9996207769384845,High,29.17,1,2019-03-26
RJK,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-04-25
RJK,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-04-02
FMR,Product R,M / St / Re,M,0.9996207769384845,High,29.17,1,2019-04-25
FTU,Product R,M / St / Sh,M,0.9996207769384845,High,29.17,1,2019-03-27
FMR,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-04-23
FTU,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-03-27
YQX,Product R,M / Sl / Sh,M,0.9996207769384845,High,29.17,1,2019-04-02
FMR,Product R,M / St / Re,M,0.9996207769384845,High,29.17,1,2019-04-17
YQX,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-04-30
YQX,Product R,M / St / Re,M,0.9996207769384845,High,29.17,1,2019-04-25
RJK,Product R,M / Sl / Sh,M,0.9996207769384845,High,29.17,1,2019-04-03
FMR,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-04-05
FMR,Product R,M / St / Sh,M,0.9996207769384845,High,29.17,1,2019-04-17
FTU,Product R,M / St / Re,M,0.9996207769384845,High,29.17,1,2019-03-27
FTU,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-04-03
FTU,Product R,M / Sl / Re,M,0.9996207769384845,High,29.17,1,2019-04-23
